Path,Lines,Functions
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/tests/__init__.py,1,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/tests/base.py,531,27
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/__init__.py,93,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/utils/__init__.py,741,55
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/utils/surrogateescape.py,198,8
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/builtins/misc.py,124,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/builtins/newround.py,99,3
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/builtins/__init__.py,51,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/builtins/newnext.py,70,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/builtins/disabled.py,66,2
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/builtins/iterators.py,52,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/builtins/newsuper.py,114,2
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/misc.py,940,73
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/_markupbase.py,422,15
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/test/support.py,2048,137
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/test/ssl_servers.py,207,15
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/test/__init__.py,9,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/test/pystone.py,272,17
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/urllib/error.py,75,7
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/urllib/request.py,2641,149
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/urllib/__init__.py,1,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/urllib/response.py,103,14
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/urllib/robotparser.py,211,16
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/urllib/parse.py,991,54
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/__init__.py,26,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/socketserver.py,747,42
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/html/__init__.py,27,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/html/parser.py,536,29
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/html/entities.py,2514,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/total_ordering.py,38,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/http/cookies.py,597,23
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/http/server.py,1226,36
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/http/client.py,1332,51
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/http/__init__.py,1,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/http/cookiejar.py,2109,94
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/xmlrpc/server.py,999,42
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/xmlrpc/client.py,1496,104
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/xmlrpc/__init__.py,1,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/socket.py,454,27
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/datetime.py,2152,164
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/_policybase.py,365,22
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/header.py,581,28
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/_encoded_words.py,232,9
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/_header_value_parser.py,2965,162
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/policy.py,193,8
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/__init__.py,78,4
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/message.py,882,46
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/encoders.py,90,5
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/parser.py,135,10
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/generator.py,498,25
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/utils.py,400,15
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/charset.py,409,14
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/iterators.py,74,4
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/quoprimime.py,326,18
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/multipart.py,49,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/__init__.py,1,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/message.py,36,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/application.py,39,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/nonmultipart.py,24,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/text.py,44,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/audio.py,74,2
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/image.py,48,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/mime/base.py,25,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/errors.py,111,4
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/feedparser.py,525,20
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/_parseaddr.py,546,25
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/base64mime.py,120,4
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/backports/email/headerregistry.py,592,53
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/future/standard_library/__init__.py,815,25
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_throw.py,23,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_division.py,28,3
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_add_future_standard_library_import.py,23,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_kwargs.py,147,4
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_imports2.py,174,3
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_metaclass.py,78,2
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_fullargspec.py,16,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_annotations.py,48,3
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_printfunction.py,17,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_imports.py,112,2
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/__init__.py,54,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_features.py,86,2
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_future_builtins.py,46,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_memoryview.py,21,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_add_all__future__imports.py,24,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_raise.py,25,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_add_all_future_builtins.py,37,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_next.py,43,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_newstyle.py,33,2
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_raise_.py,35,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_getcwd.py,26,1
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/feature_base.py,57,5
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/fixes/fix_unpacking.py,120,4
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/__init__.py,1,0
/anaconda3//pkgs/future-0.17.1-py37_0/lib/python3.7/site-packages/libpasteurize/main.py,204,1
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/info/test/run_test.py,11,0
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/version.py,22,0
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/__init__.py,20,0
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/tsafe.py,31,1
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/rand.py,40,2
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/crypto.py,3135,159
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/debug.py,42,0
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/_util.py,147,9
/anaconda3//pkgs/pyopenssl-19.0.0-py37_0/lib/python3.7/site-packages/OpenSSL/SSL.py,2507,125
/anaconda3//pkgs/py-lief-0.9.0-py37h1413db1_2/info/test/run_test.py,2,0
/anaconda3//pkgs/py-lief-0.9.0-py37h1413db1_2/lib/python3.7/site-packages/lief/__init__.py,33,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/info/test/run_test.py,26,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/info/recipe/run_test.py,19,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/link.py,443,25
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/misc/__init__.py,18,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/misc/proxydict.py,85,10
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/misc/enum.py,462,16
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/description.py,1009,24
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/index.py,2241,67
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/nodes/tests/__init__.py,13,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/nodes/tests/test_filenode.py,1062,63
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/nodes/__init__.py,33,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/nodes/filenode.py,890,32
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/attributeset.py,719,26
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/registry.py,99,1
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/leaf.py,787,37
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/carray.py,299,4
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_utils.py,98,4
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_tree.py,1090,37
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_all.py,143,3
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_basics.py,2559,189
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_tables.py,6626,240
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_expression.py,1587,51
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/check_leaks.py,344,16
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_do_undo.py,2745,92
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_timetype.py,539,21
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_backcompat.py,232,9
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_array.py,2744,116
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_aux.py,35,2
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/__init__.py,23,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_earray.py,2893,74
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/create_backcompat_indexes.py,44,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_index_backcompat.py,175,7
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/common.py,483,27
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_timestamps.py,183,8
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_queries.py,1309,34
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_lists.py,462,24
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_create.py,2640,106
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_indexes.py,2714,110
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_indexvalues.py,3417,46
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_vlarray.py,,
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_garbage.py,76,2
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_tablesMD.py,2281,66
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_carray.py,2849,78
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_links.py,622,42
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_numpy.py,1412,42
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_hdf5compat.py,394,16
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_attributes.py,1901,79
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_types.py,337,29
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_enum.py,686,49
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/tests/test_nestedtypes.py,1544,59
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/__init__.py,223,1
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/unimplemented.py,166,12
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/req_versions.py,25,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/conditions.py,466,18
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/file.py,2873,97
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/indexes.py,198,6
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/utils.py,480,28
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/undoredo.py,184,16
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/scripts/ptrepack.py,587,6
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/scripts/pttree.py,469,11
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/scripts/__init__.py,18,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/scripts/pt2to3.py,527,3
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/scripts/ptdump.py,195,4
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/group.py,1295,49
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/parameters.py,461,0
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/exceptions.py,390,4
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/table.py,3734,124
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/idxutils.py,512,20
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/node.py,939,42
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/array.py,952,30
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/path.py,251,7
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/expression.py,727,10
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/atom.py,1227,55
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/filters.py,463,10
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/earray.py,270,5
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/vlarray.py,884,23
/anaconda3//pkgs/pytables-3.5.2-py37h5bccee9_1/lib/python3.7/site-packages/tables/flavor.py,431,27
/anaconda3//pkgs/isort-4.3.21-py37_0/info/test/run_test.py,2,0
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/hooks.py,91,3
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/natural.py,47,4
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/pie_slice.py,154,8
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/finders.py,382,25
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/__init__.py,28,0
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/pylama_isort.py,29,2
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/utils.py,53,4
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/settings.py,356,7
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/main.py,401,10
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/__main__.py,9,0
/anaconda3//pkgs/isort-4.3.21-py37_0/lib/python3.7/site-packages/isort/isort.py,1060,32
/anaconda3//pkgs/contextlib2-0.5.5-py37_0/info/test/run_test.py,2,0
/anaconda3//pkgs/contextlib2-0.5.5-py37_0/lib/python3.7/site-packages/contextlib2.py,436,40
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/pulldom.py,41,2
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/expatbuilder.py,107,10
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/xmlrpc.py,153,11
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/cElementTree.py,40,0
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/sax.py,60,3
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/__init__.py,62,1
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/lxml.py,155,15
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/common.py,134,12
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/minidom.py,63,2
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/expatreader.py,61,7
/anaconda3//pkgs/defusedxml-0.6.0-py_0/site-packages/defusedxml/ElementTree.py,143,6
/anaconda3//pkgs/defusedxml-0.6.0-py_0/info/test/run_test.py,2,0
/anaconda3//pkgs/pycparser-2.19-py37_0/info/test/run_test.py,5,0
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/ply/yacc.py,3494,107
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/ply/lex.py,1099,43
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/ply/ctokens.py,127,2
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/ply/__init__.py,5,0
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/ply/cpp.py,905,27
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/ply/ygen.py,69,3
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/c_parser.py,1850,159
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/_ast_gen.py,338,9
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/__init__.py,90,2
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/c_ast.py,1083,147
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/plyparser.py,133,12
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/_build_tables.py,33,0
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/ast_transforms.py,104,2
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/yacctab.py,338,0
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/c_generator.py,428,57
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/c_lexer.py,484,36
/anaconda3//pkgs/pycparser-2.19-py37_0/lib/python3.7/site-packages/pycparser/lextab.py,10,0
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/info/test/run_test.py,8,0
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/info/test/pyqt_test.py,31,2
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/info/recipe/pyqt_test.py,31,2
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/pyrcc_main.py,185,3
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/uiparser.py,1036,48
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v2/ascii_upper.py,33,1
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v2/proxy_base.py,31,0
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v2/__init__.py,20,0
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v2/as_string.py,40,2
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v2/string_io.py,27,0
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/objcreator.py,163,8
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v3/ascii_upper.py,30,1
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v3/proxy_base.py,29,0
/anaconda3//pkgs/pyqt-5.9.2-py37h655552a_2/lib/python3.7/site-packages/PyQt5/uic/port_v3/__init__.py,20,0
