food_name,sample_date,illness,province,analysis_date,reading,units,analyte
Vanilla,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
Vanilla,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
Vanilla,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
Vanilla,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
Vanilla,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
Vanilla,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
Vanilla,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
Vanilla,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
Vanilla,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
Vanilla,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
Vanilla,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
Vanilla,2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
Vanilla,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
Vanilla,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Lead-210
Vanilla,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
Vanilla,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
Vanilla,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
Vanilla,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
Vanilla,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
Vanilla,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
Vanilla,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
Vanilla,2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
Vanilla,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
Vanilla,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Potassium-40
Vanilla,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Potassium-40
Vanilla,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Potassium-40
Vanilla,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Potassium-40
Vanilla,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Potassium-40
Vanilla,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Potassium-40
Vanilla,2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Potassium-40
Vanilla,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Potassium-40
Vanilla,2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
Vanilla,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
Vanilla,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
"Veal Cutlets, Bone-In",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2019-09-24,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2019-09-24,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2019-09-24,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2019-09-24,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In",2019-09-24,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In",2016-09-01,No,Quebec,2016-12-20,132.1002,Bq/Kg,Potassium-40
"Veal Cutlets, Bone-In",2017-09-30,No,Ontario,2018-02-27,116.093,Bq/Kg,Potassium-40
"Veal Cutlets, Bone-In",2018-10-31,No,Alberta,2019-03-31,114.7977,Bq/Kg,Potassium-40
"Veal Cutlets, Bone-In",2019-09-24,No,British Columbia,2020-03-23,126.967,Bq/Kg,Potassium-40
"Veal Cutlets, Bone-In",2020-11-01,No,Newfoundland and Labrador,2021-08-23,128.2863,Bq/Kg,Potassium-40
"Veal Cutlets, Bone-In",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
"Veal Cutlets, Bone-In",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
"Veal Cutlets, Bone-In",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
"Veal Cutlets, Bone-In Other",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In Other",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In Other",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In Other",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In Other",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Veal Cutlets, Bone-In Other",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In Other",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In Other",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In Other",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In Other",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In Other",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
"Veal Cutlets, Bone-In Other",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In Other",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In Other",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In Other",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In Other",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In Other",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
"Veal Cutlets, Bone-In Other",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In Other",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
"Veal Cutlets, Bone-In Other",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In Other",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In Other",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In Other",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
"Veal Cutlets, Bone-In Other",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In Other",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In Other",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In Other",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In Other",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In Other",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
"Veal Cutlets, Bone-In Other",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In Other",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In Other",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
"Veal Cutlets, Bone-In Other",2013-09-15,No,Quebec,2014-05-15,149.9277,Bq/Kg,Potassium-40
"Veal Cutlets, Bone-In Other",2015-01-15,No,Manitoba,2015-06-15,131.7474,Bq/Kg,Potassium-40
"Veal Cutlets, Bone-In Other",2015-01-01,No,Nova Scotia,2015-12-31,249.0282,Bq/Kg,Potassium-40
Vegetable Juices,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
Vegetable Juices,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
Vegetable Juices,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
Vegetable Juices,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
Vegetable Juices,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
Vegetable Juices,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
Vegetable Juices,2019-10-18,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
Vegetable Juices,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
Vegetable Juices,2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2019-10-18,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
Vegetable Juices,2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2019-10-18,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
Vegetable Juices,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
Vegetable Juices,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
Vegetable Juices,2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2019-10-18,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
Vegetable Juices,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Lead-210
Vegetable Juices,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
Vegetable Juices,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
Vegetable Juices,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
Vegetable Juices,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
Vegetable Juices,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
